UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rolling_3,Process temperature [K]_rolling_3,Rotational speed [rpm]_rolling_3,Torque [Nm]_rolling_3,Tool wear [min]_rolling_3,Air temperature [K]_rolling_5,Process temperature [K]_rolling_5,Rotational speed [rpm]_rolling_5,Torque [Nm]_rolling_5,Tool wear [min]_rolling_5,Air temperature [K]_rolling_10,Process temperature [K]_rolling_10,Rotational speed [rpm]_rolling_10,Torque [Nm]_rolling_10,Tool wear [min]_rolling_10,Temperature_diff,Temperature_ratio,Power,Power_per_temp,Efficiency,Wear_rate
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,298.8333333333333,308.6333333333334,1531.3333333333333,37.6,99.0,298.82000000000005,308.62,1629.2,32.940000000000005,94.8,298.82000000000005,308.67,1575.9,36.239999999999995,81.9,9.800000000000011,1.0327978580990629,5.525340314136126,0.017904537634919396,0.05417000307976594,101.0
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,298.8,308.59999999999997,1543.3333333333333,35.93333333333333,102.0,298.8,308.6,1548.2,36.58,99.6,298.81,308.64,1567.1,36.25,86.4,9.800000000000011,1.032808838299297,6.252031413612565,0.020265904095988867,0.058430200127220236,106.0
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,298.8,308.59999999999997,1499.6666666666667,39.46666666666667,105.0,298.82,308.62,1498.8,39.64,102.2,298.82,308.64,1565.4,36.38,90.6,9.800000000000011,1.0327868852459017,6.707340314136126,0.021727697810612654,0.061535232239780975,108.0
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,298.8333333333333,308.6333333333334,1486.0,42.2,108.0,298.84,308.64,1524.2,38.739999999999995,104.8,298.83000000000004,308.64,1562.1,37.39,94.8,9.800000000000011,1.0327868852459017,6.721424083769634,0.021773320647131954,0.06055337012405075,110.0
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,298.93333333333334,308.73333333333335,1433.6666666666667,45.53333333333334,110.0,298.85999999999996,308.66,1473.4,42.06,107.4,298.85,308.65,1548.6,37.61,99.0,9.800000000000011,1.0327759197324415,6.9546596858638745,0.022521566340232755,0.06154566093684845,112.0
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,298.93333333333334,308.73333333333335,1471.3333333333333,45.1,112.0,298.88,308.67999999999995,1462.8,44.14,110.0,298.85,308.65000000000003,1546.0,38.540000000000006,102.4,9.800000000000011,1.0327868852459017,7.025801047120418,0.02275931664114162,0.0610939221488732,114.0
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,298.93333333333334,308.7333333333333,1527.6666666666667,41.166666666666664,114.0,298.91999999999996,308.71999999999997,1514.8,41.88,112.0,298.86,308.65999999999997,1531.5,39.230000000000004,105.8,9.800000000000011,1.0327868852459017,5.316628272251308,0.017222637746197953,0.04544126728419921,116.0
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,298.9,308.6666666666667,1611.0,35.0,116.0,298.91999999999996,308.7,1540.2,39.38,114.0,298.87,308.65999999999997,1519.5,39.51,108.1,9.700000000000045,1.0324523251923723,5.259895287958116,0.01704437876849681,0.044200800739143835,118.0
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,298.93333333333334,308.6333333333333,1538.6666666666667,40.699999999999996,118.0,298.93999999999994,308.68,1494.4,43.24,116.0,298.89,308.66,1509.3,40.989999999999995,110.4,9.600000000000023,1.0321070234113714,8.419319371727749,0.027282305157899377,0.06958115183246073,120.0
128,L47307,L,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,298.93333333333334,308.6,1434.0,46.4,120.0,298.91999999999996,308.64,1515.0,42.4,118.0,298.89,308.65,1494.2,42.230000000000004,112.7,9.700000000000045,1.0324523251923723,6.880052356020943,0.022294401672135263,0.055935385008300344,122.0
129,L47308,L,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,298.96666666666664,308.6,1443.0,48.53333333333334,122.0,298.93999999999994,308.62,1523.2,41.440000000000005,120.0,298.90999999999997,308.65,1493.0,42.790000000000006,115.0,9.600000000000023,1.0321070234113714,6.414471204188482,0.020785713558614652,0.051315769633507854,124.0
130,L47309,L,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,298.93333333333334,308.56666666666666,1519.6666666666667,39.800000000000004,124.0,298.93999999999994,308.58000000000004,1489.6,42.42,122.0,298.93,308.65,1502.2,42.15,117.0,9.600000000000023,1.0321177651388425,5.599340314136126,0.018150211715190035,0.044089293812095476,126.0
131,L47310,L,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,298.90000000000003,308.5,1539.6666666666667,38.0,126.0,298.91999999999996,308.5400000000001,1472.2,44.2,124.0,298.91999999999996,308.62,1506.2,41.79,119.0,9.599999999999966,1.0321285140562249,6.339298429319372,0.020555442377818978,0.04914184828929746,128.0
132,L47311,L,298.8,308.4,1737,27.7,130,0,0,0,0,0,0,298.8333333333333,308.43333333333334,1589.6666666666667,34.36666666666667,128.0,298.88,308.5,1553.8,37.64,126.0,298.90999999999997,308.59,1524.1,40.440000000000005,121.0,9.599999999999966,1.0321285140562249,5.03820942408377,0.01633660643347526,0.03845961392430359,130.0
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,298.8,308.4,1526.3333333333333,40.6,132.0,298.86,308.46000000000004,1545.0,38.94,129.2,298.89,308.55,1530.0,40.67,123.6,9.599999999999966,1.0321285140562249,7.597591623036649,0.02463551109934063,0.05465893253983201,138.0
138,L47317,L,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,298.7666666666667,308.46666666666664,1467.6666666666667,45.333333333333336,138.66666666666666,298.8,308.46,1487.0,42.279999999999994,134.0,298.87,308.53999999999996,1505.1,41.86,127.0,9.900000000000034,1.0331436223635757,7.510376963350785,0.024336931183897553,0.05040521451913278,148.0
140,L47319,L,298.8,308.6,1268,55.8,155,0,0,0,0,0,0,298.76666666666665,308.53333333333336,1311.3333333333333,54.699999999999996,147.0,298.78000000000003,308.48,1428.8,46.58,139.8,298.86,308.53000000000003,1459.2,44.5,130.9,9.800000000000011,1.0327978580990629,7.408837696335078,0.024007899210418265,0.04749254933548127,155.0
141,L47320,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,298.7666666666667,308.6,1358.6666666666667,49.06666666666666,153.33333333333334,298.78000000000003,308.52,1436.4,45.58,145.6,298.85,308.53000000000003,1454.3,44.89,134.8,9.800000000000011,1.0327978580990629,5.711738219895288,0.01850854899512407,0.03615024189807144,157.0
142,L47321,L,298.7,308.5,1544,35.2,159,0,0,0,0,0,0,298.76666666666665,308.56666666666666,1441.0,42.36666666666667,157.0,298.76,308.54,1397.8,47.08,151.4,298.82,308.52,1475.8,42.36,138.7,9.800000000000011,1.032808838299297,5.690973821989529,0.018447240914066545,0.035568586387434556,159.0
146,L47325,L,298.5,308.4,1513,33.6,172,0,0,0,0,0,0,298.6666666666667,308.5,1522.6666666666667,34.96666666666667,162.66666666666666,298.7,308.5400000000001,1426.6,43.2,158.2,298.78,308.5,1485.8,41.07000000000001,143.7,9.899999999999977,1.0331658291457286,5.3232251308900524,0.017260781877075398,0.03077008746179221,172.0
148,L47327,L,298.4,308.4,1515,40.1,179,0,0,0,0,0,0,298.5333333333333,308.43333333333334,1524.0,36.300000000000004,170.0,298.64,308.5,1470.2,40.16,164.4,298.71999999999997,308.48,1478.6,41.22,149.2,10.0,1.0335120643431635,6.361413612565445,0.02062715179171675,0.0353411867364747,179.0
150,L47329,L,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,298.43333333333334,308.3666666666666,1500.3333333333333,37.86666666666667,178.33333333333334,298.56,308.44,1511.2,36.980000000000004,170.2,298.67,308.46,1470.0,41.779999999999994,155.0,9.900000000000034,1.033176943699732,6.15420942408377,0.019961756159856535,0.0332659968869393,184.0
151,L47330,L,298.4,308.3,1422,42.7,186,0,0,0,0,0,0,298.4,308.3333333333333,1470.0,40.9,183.0,298.47999999999996,308.38,1493.4,38.3,176.0,298.63,308.45,1464.9,41.940000000000005,160.8,9.900000000000034,1.033176943699732,6.358052356020942,0.02062293985086261,0.03400027997872162,186.0
154,L47333,L,298.4,308.2,1850,27.0,194,0,0,0,0,0,0,298.4,308.26666666666665,1581.6666666666667,36.53333333333333,188.0,298.41999999999996,308.32,1554.6,36.660000000000004,183.0,298.59,308.43,1476.2,41.87,167.2,9.800000000000011,1.0328418230563003,5.230366492146596,0.016970689461864363,0.026822392267418442,194.0
155,L47334,L,298.4,308.2,1528,36.2,196,0,0,0,0,0,0,298.4,308.23333333333335,1600.0,35.300000000000004,192.0,298.4,308.28,1557.6,37.18,187.8,298.55,308.41,1492.1,40.190000000000005,173.0,9.800000000000011,1.0328418230563003,5.792000000000001,0.018792991563919535,0.0294010152284264,196.0
160,L47339,L,298.4,308.2,1471,47.0,214,0,0,0,0,0,0,298.4,308.2,1616.3333333333333,36.733333333333334,201.33333333333334,298.4,308.24,1548.8,38.56,194.8,298.52,308.37,1509.5,39.36,179.6,9.800000000000011,1.0328418230563003,7.239476439790576,0.023489540687185517,0.0336719834408864,214.0
161,L47340,L,298.4,308.2,1282,60.7,216,1,0,0,0,1,0,298.4,308.2,1427.0,47.96666666666667,208.66666666666666,298.4,308.21999999999997,1510.6,42.720000000000006,201.2,298.48,308.33,1510.9,39.85,185.7,9.800000000000011,1.0328418230563003,8.148418848167541,0.02643873733993362,0.037550317272661476,216.0
162,L47341,L,298.3,308.1,1412,52.3,218,1,0,0,0,1,0,298.3666666666667,308.1666666666667,1388.3333333333333,53.333333333333336,216.0,298.38,308.17999999999995,1508.6,44.64,207.6,298.42999999999995,308.28000000000003,1501.0,41.47,191.8,9.800000000000011,1.0328528327187396,7.732732984293193,0.025098127180438794,0.035309283033302254,218.0
163,L47342,L,298.3,308.1,1586,35.5,0,0,0,0,0,0,0,298.3333333333333,308.1333333333333,1426.6666666666667,49.5,144.66666666666666,298.36,308.16,1455.8,46.339999999999996,168.8,298.39,308.24,1505.2,41.5,175.9,9.800000000000011,1.0328528327187396,5.895602094240838,0.019135352464267567,5.895602094240838,0.0
166,L47345,L,298.5,308.4,1733,26.0,8,0,0,0,0,0,0,298.3666666666666,308.2,1577.0,37.93333333333333,75.33333333333333,298.38,308.2,1496.8,44.3,131.2,298.39,308.23999999999995,1527.2,40.739999999999995,159.5,9.899999999999977,1.0331658291457286,4.7181151832460735,0.015298687364611135,0.5242350203606748,8.0
169,L47348,L,298.4,308.3,1433,62.3,20,1,0,0,1,0,0,298.40000000000003,308.26666666666665,1584.0,41.266666666666666,9.333333333333334,298.38,308.21999999999997,1489.2,47.36,92.4,298.39,308.23,1519.0,42.96,143.6,9.900000000000034,1.033176943699732,9.348261780104712,0.030321964904653623,0.44515532286212917,20.0
170,L47349,L,298.4,308.3,1318,59.1,22,0,0,0,0,0,0,298.43333333333334,308.3333333333333,1494.6666666666667,49.13333333333333,16.666666666666668,298.38,308.24000000000007,1496.4,47.040000000000006,53.6,298.39,308.23,1503.5,44.88,127.4,9.900000000000034,1.033176943699732,8.15641884816754,0.026456110438428607,0.35462690644206696,22.0
172,L47351,L,298.2,308.1,1462,50.8,27,0,0,0,0,0,0,298.3333333333333,308.23333333333335,1404.3333333333333,57.4,23.0,298.35999999999996,308.24,1506.4,46.739999999999995,15.4,298.37,308.21,1507.5,45.69,111.5,9.900000000000034,1.0331991951710262,7.776921465968585,0.025241549711030785,0.27774719521316377,27.0
175,L47354,L,298.2,308.1,1306,58.3,35,0,0,0,0,0,0,298.26666666666665,308.1666666666667,1362.0,56.06666666666666,28.0,298.34,308.23999999999995,1450.4,51.3,22.4,298.35,308.2,1453.1,48.82,95.6,9.900000000000034,1.0331991951710262,7.972753926701571,0.025877163020777572,0.2214653868528214,35.0
176,L47355,L,298.2,308.1,1382,43.5,37,0,0,0,0,0,0,298.2,308.1,1383.3333333333333,50.86666666666667,33.0,298.28,308.18,1380.2,54.8,28.2,298.33000000000004,308.19000000000005,1438.5,49.55,79.7,9.900000000000034,1.0331991951710262,6.294973821989529,0.020431593060660592,0.1656572058418297,37.0
177,L47356,L,298.2,308.1,1618,34.7,39,0,0,0,0,0,0,298.2,308.1,1435.3333333333333,45.5,37.0,298.24,308.14000000000004,1417.2,49.279999999999994,32.0,298.31,308.18,1453.2,48.32,62.2,9.900000000000034,1.0331991951710262,5.879015706806284,0.019081518035723086,0.14697539267015708,39.0
178,L47357,L,298.2,308.2,1988,21.4,41,0,0,0,0,0,0,298.2,308.1333333333334,1662.6666666666667,33.2,39.0,298.2,308.12,1551.2,41.739999999999995,35.8,298.28999999999996,308.18,1523.8,44.39,44.7,10.0,1.0335345405767942,4.454785340314136,0.014454202921200962,0.10606631762652705,41.0
179,L47358,L,298.2,308.2,1436,50.2,43,0,0,0,0,0,0,298.2,308.1666666666667,1680.6666666666667,35.43333333333334,41.0,298.2,308.14,1546.0,41.620000000000005,39.0,298.28000000000003,308.18999999999994,1526.2,44.18,27.2,10.0,1.0335345405767942,7.548397905759162,0.024491881589095273,0.1715544978581628,43.0
180,L47359,L,298.2,308.3,1304,49.8,45,0,0,0,0,0,0,298.2,308.23333333333335,1576.0,40.46666666666667,43.0,298.2,308.17999999999995,1545.6,39.92,41.0,298.27,308.21,1498.0,45.61,31.7,10.100000000000023,1.0338698859825621,6.799916230366492,0.022056166819223132,0.14782426587753242,45.0
181,L47360,L,298.2,308.3,1475,49.9,47,0,0,0,0,0,0,298.2,308.26666666666665,1405.0,49.96666666666666,45.0,298.2,308.21999999999997,1564.2,41.2,43.0,298.23999999999995,308.2,1472.2,48.0,35.6,10.100000000000023,1.0338698859825621,7.707068062827225,0.02499859897122032,0.16056391797556718,47.0
184,L47363,L,298.1,308.2,1485,40.7,57,0,0,0,0,0,0,298.1666666666667,308.26666666666665,1421.3333333333333,46.800000000000004,49.666666666666664,298.17999999999995,308.24,1537.6,42.4,46.6,298.21,308.19,1477.4,45.839999999999996,39.3,10.099999999999966,1.033881247903388,6.328743455497383,0.020534534248855884,0.10911626647409281,57.0
185,L47364,L,298.2,308.2,1667,30.6,59,0,0,0,0,0,0,298.1666666666667,308.23333333333335,1542.3333333333333,40.4,54.333333333333336,298.17999999999995,308.24,1473.4,44.239999999999995,50.2,298.19,308.18,1512.3,42.99,43.0,10.0,1.0335345405767942,5.34138219895288,0.017330896167919795,0.08902303664921467,59.0
186,L47365,L,298.2,308.2,1446,38.2,61,0,0,0,0,0,0,298.1666666666667,308.2,1532.6666666666667,36.5,59.0,298.18,308.24,1475.4,41.84,53.8,298.18999999999994,308.19,1510.7,41.730000000000004,46.4,10.0,1.0335345405767942,5.784000000000001,0.01876703439325114,0.09329032258064517,61.0
187,L47366,L,298.1,308.3,1301,56.0,63,0,0,0,0,0,0,298.1666666666667,308.2333333333333,1471.3333333333333,41.6,61.0,298.15999999999997,308.24,1474.8,43.08,57.4,298.18,308.21000000000004,1510.2,41.5,49.2,10.199999999999989,1.0342167058034217,7.628900523560209,0.024745055217516083,0.11920157068062827,63.0
188,L47367,L,298.2,308.4,1379,43.1,65,0,0,0,0,0,0,298.1666666666667,308.3,1375.3333333333333,45.76666666666667,63.0,298.15999999999997,308.26000000000005,1455.6,41.72,61.0,298.18,308.23999999999995,1509.9,41.46,52.0,10.199999999999989,1.0342052313883299,6.223549738219895,0.020180122367768793,0.09429620815484689,65.0
189,L47368,L,298.3,308.5,1606,33.6,67,0,0,0,0,0,0,298.2,308.40000000000003,1428.6666666666667,44.23333333333333,65.0,298.2,308.32,1479.8,40.3,63.0,298.19,308.28,1508.7,41.35,54.8,10.199999999999989,1.0341937646664432,5.650429319371728,0.018315816270248714,0.08309454881429013,67.0
191,L47370,L,298.2,308.4,1477,49.9,72,0,0,0,0,0,0,298.23333333333335,308.43333333333334,1487.3333333333333,42.199999999999996,68.0,298.2,308.36,1441.8,44.16,65.6,298.19,308.3,1457.6,44.2,57.9,10.199999999999989,1.0342052313883299,7.7175183246073304,0.02502437848445957,0.10571942910421,72.0
192,L47371,L,298.2,308.4,1666,34.6,74,0,0,0,0,0,0,298.23333333333335,308.43333333333334,1583.0,39.36666666666667,71.0,298.2,308.4,1485.8,43.44,68.2,298.18999999999994,308.32000000000005,1480.6,42.64,61.0,10.199999999999989,1.0342052313883299,6.035979057591623,0.019571916529155717,0.08047972076788831,74.0
196,L47375,L,298.3,308.5,1453,42.9,89,0,0,0,0,0,0,298.23333333333335,308.43333333333334,1532.0,42.46666666666667,78.33333333333333,298.24,308.43999999999994,1516.2,40.82,73.4,298.2,308.34000000000003,1495.5,41.95,65.4,10.199999999999989,1.0341937646664432,6.527089005235601,0.021157500827343925,0.07252321116928447,89.0
199,L47378,L,298.4,308.7,1588,35.0,99,0,0,0,0,0,0,298.3,308.5333333333333,1569.0,37.5,87.33333333333333,298.28000000000003,308.49999999999994,1558.0,39.2,80.2,298.22,308.38,1506.8,40.46,70.6,10.300000000000011,1.0345174262734584,5.819895287958115,0.018852916384703967,0.05819895287958115,99.0
200,L47379,L,298.4,308.6,1433,47.1,101,0,0,0,0,0,0,298.3666666666667,308.59999999999997,1491.3333333333333,41.666666666666664,96.33333333333333,298.3,308.52000000000004,1523.4,41.9,87.0,298.25,308.41999999999996,1501.6,41.1,75.0,10.200000000000045,1.034182305630027,7.067465968586387,0.022901704370014216,0.06928888204496458,101.0
201,L47380,L,298.4,308.6,1609,35.0,103,0,0,0,0,0,0,298.4,308.6333333333334,1543.3333333333333,39.03333333333333,101.0,298.34,308.56,1549.8,38.92,93.2,298.27,308.46000000000004,1495.8,41.54,79.4,10.200000000000045,1.034182305630027,5.896858638743455,0.01910842073474872,0.05670056383407169,103.0
202,L47381,L,298.3,308.5,1575,41.2,105,0,0,0,0,0,0,298.3666666666666,308.56666666666666,1539.0,41.1,103.0,298.36,308.58000000000004,1531.6,40.239999999999995,99.4,298.28000000000003,308.49,1508.7,41.839999999999996,83.8,10.199999999999989,1.0341937646664432,6.79476439790576,0.022025168226598897,0.06410155092363924,105.0
204,L47383,L,298.4,308.5,1490,37.9,110,0,0,0,0,0,0,298.3666666666666,308.53333333333336,1558.0,38.03333333333334,106.0,298.38,308.58000000000004,1539.0,39.24,103.6,298.31,308.51000000000005,1527.6,40.03,88.5,10.100000000000023,1.0338471849865953,5.913193717277487,0.019167564723751983,0.053272015470968354,110.0
205,L47384,L,298.4,308.5,1741,32.8,112,0,0,0,0,0,0,298.3666666666666,308.5,1602.0,37.3,109.0,298.38,308.54,1569.6,38.8,106.2,298.33,308.52000000000004,1563.8,39.0,93.2,10.100000000000023,1.0338471849865953,5.979560209424084,0.019382691116447595,0.05291646203030163,112.0
207,L47386,L,298.5,308.7,1609,35.3,117,0,0,0,0,0,0,298.43333333333334,308.56666666666666,1613.3333333333333,35.33333333333333,113.0,298.4,308.56,1604.8,36.44,109.4,298.34999999999997,308.54,1564.1,39.17,98.2,10.199999999999989,1.0341708542713568,5.9474031413612565,0.019265964176745243,0.0504017215369598,117.0
209,L47388,L,298.4,308.6,1591,36.7,122,0,0,0,0,0,0,298.43333333333334,308.6,1647.0,34.93333333333333,117.0,298.4,308.56000000000006,1601.2,36.779999999999994,113.2,298.37,308.56,1575.5,37.85,103.2,10.200000000000045,1.034182305630027,6.114104712041885,0.019812393752566056,0.04970816839058443,122.0
210,L47389,L,298.4,308.6,1477,44.0,124,0,0,0,0,0,0,298.43333333333334,308.6333333333333,1559.0,38.666666666666664,121.0,298.41999999999996,308.58000000000004,1581.6,37.339999999999996,117.0,298.39,308.58000000000004,1556.6,38.790000000000006,108.2,10.200000000000045,1.034182305630027,6.805026178010471,0.02205128379134955,0.05444020942408377,124.0
211,L47390,L,298.4,308.7,1523,36.1,126,0,0,0,0,0,0,298.4,308.6333333333334,1530.3333333333333,38.93333333333334,124.0,298.41999999999996,308.62,1588.2,36.98,120.2,298.4,308.6,1563.6,38.11,111.9,10.300000000000011,1.0345174262734584,5.757099476439791,0.018649496198379627,0.04533149194047079,126.0
212,L47391,L,298.5,308.7,1575,33.9,128,0,0,0,0,0,0,298.43333333333334,308.6666666666667,1525.0,38.0,126.0,298.43999999999994,308.66,1555.0,37.2,123.4,298.40999999999997,308.6,1562.3,38.0,114.8,10.199999999999989,1.0341708542713568,5.590837696335078,0.01811090928518004,0.0433398271033727,128.0
214,L47393,L,298.4,308.7,1386,44.9,135,0,0,0,0,0,0,298.43333333333334,308.7,1494.6666666666667,38.300000000000004,129.66666666666666,298.41999999999996,308.65999999999997,1510.4,39.12,127.0,298.40999999999997,308.61,1557.6,37.78,118.2,10.300000000000011,1.0345174262734584,6.516376963350785,0.021109092851800407,0.04791453649522636,135.0
216,L47395,L,298.3,308.6,1548,40.3,140,0,0,0,0,0,0,298.4,308.6666666666667,1503.0,39.699999999999996,134.33333333333334,298.4,308.65999999999997,1501.8,39.839999999999996,130.6,298.4,308.61,1551.5,38.31,121.9,10.300000000000011,1.0345289976533691,6.5323979057591615,0.021167848041993394,0.04632906316141249,140.0
217,L47396,L,298.3,308.6,1499,38.3,142,0,0,0,0,0,0,298.3333333333333,308.6333333333334,1477.6666666666667,41.166666666666664,139.0,298.38,308.65999999999997,1506.2,38.7,134.2,298.4,308.62,1543.9,38.019999999999996,125.6,10.300000000000011,1.0345289976533691,6.0116963350785335,0.019480545479839705,0.042039834511038696,142.0
218,L47397,L,298.3,308.5,1664,31.6,144,0,0,0,0,0,0,298.3,308.56666666666666,1570.3333333333333,36.73333333333333,142.0,298.36,308.62,1534.4,37.8,137.8,298.39,308.62,1561.3,37.39,129.0,10.199999999999989,1.0341937646664432,5.506010471204188,0.017847683861277757,0.037972486008304746,144.0
219,L47398,L,298.3,308.6,1447,38.1,146,0,0,0,0,0,0,298.3,308.56666666666666,1536.6666666666667,36.0,144.0,298.32000000000005,308.6,1508.8,38.64,141.4,298.38,308.63,1531.9,37.92,132.4,10.300000000000011,1.0345289976533691,5.7728481675392675,0.018706572156640528,0.03927107596965488,146.0
221,L47400,L,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,298.3,308.5333333333333,1509.0,40.800000000000004,147.0,298.3,308.56000000000006,1514.8,40.2,144.6,298.36,308.61,1512.6,39.660000000000004,135.8,10.199999999999989,1.0341937646664432,7.813947643979057,0.02532884163364362,0.051407550289335906,151.0
